ID_Cliente,Edad,Categoria,Precio,Calificacion,Texto_Resena,Fecha_Compra,Recomendado,Departamento,Tipo_Envio
1753,46.0,Chaquetas,19.05,4,El color es vibrante y el diseño hermoso.,2023-05-27,1,Ropa Hombre,Estándar
1754,59.0,Vestidos,83.46,4,"Superó mis expectativas, volveré a comprar.",2023-10-15,1,Ropa Mujer,Express
1755,19.0,Vestidos,75.27,4,"Me encanta este producto, la tela es suave.",2023-12-18,1,Niños,Estándar
1756,33.0,Accesorios,108.03,5,"Superó mis expectativas, volveré a comprar.",2023-01-04,1,Deportes,Express
1757,24.0,Pantalones,125.48,1,"La tela es muy mala, se rompió enseguida.",2023-12-14,0,Deportes,Express
1758,49.0,Blusas,43.39,5,Excelente calidad y envío rápido.,2023-04-16,1,Deportes,Estándar
1759,41.0,Chaquetas,23.24,3,La talla es correcta pero el color varía.,2023-11-27,0,Niños,Estándar
1760,62.0,Vestidos,35.49,5,Muy cómodo y elegante para la oficina.,2023-11-01,1,Niños,Estándar
1761,33.0,Pantalones,15.18,3,"Llegó a tiempo, calidad aceptable.",2023-04-06,0,Niños,Estándar
1762,27.0,Chaquetas,46.5,4,"Me encanta este producto, la tela es suave.",2023-02-11,1,Ropa Hombre,Estándar
1763,64.0,Accesorios,32.68,4,El color es vibrante y el diseño hermoso.,2023-08-30,1,Ropa Hombre,Estándar
1764,60.0,Vestidos,149.58,2,"La tela es muy mala, se rompió enseguida.",2023-11-18,0,Ropa Mujer,Express
1765,29.0,Blusas,18.76,4,"Me encanta este producto, la tela es suave.",2023-08-14,1,Niños,Estándar
1766,65.0,Chaquetas,100.24,4,El color es vibrante y el diseño hermoso.,2023-06-13,1,Deportes,Express
1767,41.0,Vestidos,104.62,5,"Superó mis expectativas, volveré a comprar.",2023-01-15,1,Ropa Hombre,Express
1768,29.0,Accesorios,37.4,1,"Mala calidad, costuras sueltas.",2023-04-20,0,Niños,Estándar
1769,31.0,Accesorios,32.21,5,Excelente calidad y envío rápido.,2023-11-28,1,Ropa Hombre,Estándar
1770,39.0,Chaquetas,54.6,4,"Superó mis expectativas, volveré a comprar.",2023-12-22,1,Ropa Mujer,Estándar
1771,42.0,Blusas,106.75,5,"Totalmente recomendado, me queda perfecto.",2023-05-31,1,Ropa Mujer,Express
1772,49.0,Accesorios,26.03,5,"Superó mis expectativas, volveré a comprar.",2023-04-14,1,Deportes,Estándar
1773,68.0,Chaquetas,136.87,5,"Superó mis expectativas, volveré a comprar.",2023-07-18,1,Niños,Express
1774,63.0,Chaquetas,127.25,5,Excelente calidad y envío rápido.,2023-09-18,1,Ropa Mujer,Express
1775,62.0,Vestidos,102.06,3,La talla es correcta pero el color varía.,2023-02-12,0,Niños,Express
1776,50.0,Accesorios,58.57,4,Muy cómodo y elegante para la oficina.,2023-07-09,1,Deportes,Estándar
1777,40.0,Accesorios,126.19,5,"Superó mis expectativas, volveré a comprar.",2023-11-22,1,Deportes,Express
1778,42.0,Pantalones,148.49,3,"Llegó a tiempo, calidad aceptable.",2023-05-09,0,Ropa Mujer,Express
1779,37.0,Chaquetas,25.94,5,Muy cómodo y elegante para la oficina.,2023-12-10,1,Deportes,Estándar
1780,28.0,Accesorios,132.94,5,Muy cómodo y elegante para la oficina.,2023-07-12,1,Ropa Hombre,Express
1781,64.0,Blusas,81.02,5,"Superó mis expectativas, volveré a comprar.",2023-04-22,1,Ropa Mujer,Express
1782,68.0,Blusas,114.7,4,El color es vibrante y el diseño hermoso.,2023-07-23,1,Deportes,Express
1783,37.0,Accesorios,116.72,5,Muy cómodo y elegante para la oficina.,2023-10-02,1,Niños,Express
1784,55.0,Vestidos,120.35,4,"Me encanta este producto, la tela es suave.",2023-03-27,1,Ropa Mujer,Express
1785,45.0,Chaquetas,98.31,5,"Totalmente recomendado, me queda perfecto.",2023-07-19,1,Deportes,Express
1786,59.0,Pantalones,53.11,3,"Está bien, pero esperaba algo mejor.",2023-05-17,1,Niños,Estándar
1787,37.0,Vestidos,29.24,4,Muy cómodo y elegante para la oficina.,2023-09-24,1,Niños,Estándar
1788,43.0,Pantalones,140.89,4,"Totalmente recomendado, me queda perfecto.",2023-08-18,1,Deportes,Express
1789,66.0,Pantalones,136.22,5,"Totalmente recomendado, me queda perfecto.",2023-02-21,1,Niños,Express
1790,64.0,Vestidos,77.93,2,"No se parece a la foto, muy decepcionado.",2023-12-24,0,Deportes,Estándar
1791,63.0,Chaquetas,142.11,4,"Superó mis expectativas, volveré a comprar.",2023-03-29,1,Deportes,Express
1792,33.0,Blusas,118.48,5,"Me encanta este producto, la tela es suave.",2023-04-26,1,Ropa Mujer,Express
1793,21.0,Vestidos,117.09,4,"Totalmente recomendado, me queda perfecto.",2023-12-14,1,Niños,Express
1794,58.0,Accesorios,57.93,4,"Me encanta este producto, la tela es suave.",2023-01-26,1,Deportes,Estándar
1795,42.0,Accesorios,25.36,2,El envío tardó demasiado y llegó dañado.,2023-10-13,0,Deportes,Estándar
1796,45.0,Blusas,75.98,3,"Está bien, pero esperaba algo mejor.",2023-03-20,0,Deportes,Estándar
1797,63.0,Blusas,15.03,4,"Superó mis expectativas, volveré a comprar.",2023-03-05,1,Deportes,Estándar
1798,69.0,Pantalones,76.48,4,Muy cómodo y elegante para la oficina.,2023-12-03,1,Ropa Hombre,Estándar
1799,35.0,Blusas,39.37,3,"Llegó a tiempo, calidad aceptable.",2023-11-02,0,Ropa Mujer,Estándar
1800,,Vestidos,55.14,2,,2023-01-04,0,Niños,Estándar
1801,34.0,Chaquetas,109.26,3,"Producto promedio, cumple su función.",2023-06-27,1,Deportes,Express
1802,26.0,Accesorios,30.72,3,"Llegó a tiempo, calidad aceptable.",2023-09-01,1,Deportes,Estándar
1803,60.0,Vestidos,137.58,3,"Llegó a tiempo, calidad aceptable.",2023-01-16,0,Niños,Express
1804,52.0,Vestidos,65.16,4,Muy cómodo y elegante para la oficina.,2023-02-08,1,Deportes,Estándar
1805,58.0,Chaquetas,25.83,4,El color es vibrante y el diseño hermoso.,2023-09-25,1,Ropa Hombre,Estándar
1806,47.0,Chaquetas,56.44,2,"Mala calidad, costuras sueltas.",2023-09-14,0,Ropa Hombre,Estándar
1807,43.0,Pantalones,68.21,4,Muy cómodo y elegante para la oficina.,2023-01-19,1,Ropa Mujer,Estándar
1808,54.0,Pantalones,149.41,1,"No se parece a la foto, muy decepcionado.",2023-02-02,0,Deportes,Express
1809,27.0,Accesorios,143.32,1,"La tela es muy mala, se rompió enseguida.",2023-09-03,0,Niños,Express
1810,38.0,Chaquetas,45.6,4,"Superó mis expectativas, volveré a comprar.",2023-09-28,1,Deportes,Estándar
1811,19.0,Chaquetas,66.43,1,El envío tardó demasiado y llegó dañado.,2023-05-15,0,Deportes,Estándar
1812,60.0,Pantalones,116.54,5,El color es vibrante y el diseño hermoso.,2023-04-05,1,Niños,Express
1813,28.0,Chaquetas,94.38,3,"Está bien, pero esperaba algo mejor.",2023-01-22,1,Deportes,Express
1814,19.0,Chaquetas,100.25,5,"Me encanta este producto, la tela es suave.",2023-03-26,1,Deportes,Express
1815,33.0,Chaquetas,44.77,4,"Me encanta este producto, la tela es suave.",2023-05-30,1,Niños,Estándar
1816,49.0,Accesorios,121.35,3,"Producto promedio, cumple su función.",2023-09-08,1,Deportes,Express
1817,56.0,Pantalones,99.42,1,El envío tardó demasiado y llegó dañado.,2023-12-05,0,Deportes,Express
1818,27.0,Chaquetas,67.21,1,"No lo recomiendo, muy caro para lo que es.",2023-03-18,0,Ropa Mujer,Estándar
1819,46.0,Vestidos,66.68,5,El color es vibrante y el diseño hermoso.,2023-06-24,1,Deportes,Estándar
1820,21.0,Vestidos,18.48,4,"Superó mis expectativas, volveré a comprar.",2023-07-14,1,Ropa Mujer,Estándar
1821,65.0,Blusas,49.84,2,"No lo recomiendo, muy caro para lo que es.",2023-08-14,0,Niños,Estándar
1822,58.0,Blusas,75.91,3,"Llegó a tiempo, calidad aceptable.",2023-07-19,1,Ropa Mujer,Estándar
1823,66.0,Blusas,37.93,2,"No se parece a la foto, muy decepcionado.",2023-11-30,0,Ropa Hombre,Estándar
1824,58.0,Chaquetas,22.98,4,"Superó mis expectativas, volveré a comprar.",2023-01-25,1,Ropa Mujer,Estándar
1825,35.0,Accesorios,89.89,1,"Talla incorrecta, es demasiado pequeño.",2023-11-15,0,Deportes,Express
1826,45.0,Vestidos,70.46,4,El color es vibrante y el diseño hermoso.,2023-08-08,1,Niños,Estándar
1827,50.0,Chaquetas,148.45,1,"No se parece a la foto, muy decepcionado.",2023-01-06,0,Ropa Hombre,Express
1828,33.0,Accesorios,37.88,1,"No se parece a la foto, muy decepcionado.",2023-12-04,0,Ropa Mujer,Estándar
1829,19.0,Pantalones,30.17,3,"Llegó a tiempo, calidad aceptable.",2023-04-24,0,Deportes,Estándar
1830,64.0,Blusas,120.63,5,"Superó mis expectativas, volveré a comprar.",2023-01-26,1,Deportes,Express
1831,63.0,Accesorios,81.13,4,"Totalmente recomendado, me queda perfecto.",2023-08-02,1,Niños,Express
1832,40.0,Vestidos,124.41,3,"Llegó a tiempo, calidad aceptable.",2023-10-16,0,Ropa Hombre,Express
1833,36.0,Chaquetas,24.18,2,"Mala calidad, costuras sueltas.",2023-04-09,0,Deportes,Estándar
1834,51.0,Vestidos,89.06,4,El color es vibrante y el diseño hermoso.,2023-11-06,1,Niños,Express
1835,39.0,Chaquetas,118.8,5,El color es vibrante y el diseño hermoso.,2023-08-02,1,Niños,Express
1836,38.0,Pantalones,32.22,4,Muy cómodo y elegante para la oficina.,2023-05-31,1,Niños,Estándar
1837,68.0,Vestidos,71.48,3,"Producto promedio, cumple su función.",2023-12-09,1,Deportes,Estándar
1838,32.0,Blusas,78.68,4,"Superó mis expectativas, volveré a comprar.",2023-03-29,1,Ropa Mujer,Estándar
1839,68.0,Vestidos,78.86,1,El envío tardó demasiado y llegó dañado.,2023-05-14,0,Ropa Hombre,Estándar
1840,44.0,Blusas,91.6,5,Excelente calidad y envío rápido.,2023-10-23,1,Ropa Mujer,Express
1841,65.0,Accesorios,74.47,3,La talla es correcta pero el color varía.,2023-04-02,0,Ropa Mujer,Estándar
1842,34.0,Chaquetas,39.67,3,"Está bien, pero esperaba algo mejor.",2023-11-27,1,Ropa Mujer,Estándar
1843,55.0,Accesorios,93.95,5,"Superó mis expectativas, volveré a comprar.",2023-12-21,1,Deportes,Express
1844,50.0,Vestidos,111.45,3,"Llegó a tiempo, calidad aceptable.",2023-02-04,0,Ropa Hombre,Express
1845,18.0,Chaquetas,18.05,5,"Totalmente recomendado, me queda perfecto.",2023-12-11,1,Ropa Mujer,Estándar
1846,33.0,Pantalones,124.37,4,Muy cómodo y elegante para la oficina.,2023-11-25,1,Ropa Mujer,Express
1847,18.0,Pantalones,37.22,2,"No se parece a la foto, muy decepcionado.",2023-02-03,0,Deportes,Estándar
1848,42.0,Accesorios,94.38,4,"Me encanta este producto, la tela es suave.",2023-02-17,1,Ropa Mujer,Express
1849,60.0,Pantalones,84.94,3,"Llegó a tiempo, calidad aceptable.",2023-09-01,1,Ropa Hombre,Express
1850,26.0,Chaquetas,131.57,3,,2023-07-28,1,Deportes,Express
1851,33.0,Vestidos,134.63,4,El color es vibrante y el diseño hermoso.,2023-03-20,1,Ropa Mujer,Express
1852,35.0,Pantalones,140.78,5,Excelente calidad y envío rápido.,2023-07-08,1,Ropa Mujer,Express
1853,48.0,Blusas,101.2,3,"Llegó a tiempo, calidad aceptable.",2023-04-27,0,Niños,Express
1854,28.0,Vestidos,33.65,5,"Superó mis expectativas, volveré a comprar.",2023-09-25,1,Ropa Mujer,Estándar
1855,54.0,Pantalones,117.34,5,Excelente calidad y envío rápido.,2023-09-03,1,Niños,Express
1856,40.0,Accesorios,67.1,3,"Está bien, pero esperaba algo mejor.",2023-08-11,0,Deportes,Estándar
1857,42.0,Pantalones,68.13,2,"No se parece a la foto, muy decepcionado.",2023-06-02,0,Niños,Estándar
1858,30.0,Pantalones,100.32,5,"Totalmente recomendado, me queda perfecto.",2023-07-05,1,Deportes,Express
1859,52.0,Pantalones,102.1,5,"Totalmente recomendado, me queda perfecto.",2023-08-02,1,Deportes,Express
1860,36.0,Blusas,122.33,3,"Producto promedio, cumple su función.",2023-09-27,0,Niños,Express
1861,66.0,Vestidos,101.61,1,"La tela es muy mala, se rompió enseguida.",2023-05-24,0,Ropa Hombre,Express
1862,64.0,Vestidos,26.12,4,"Totalmente recomendado, me queda perfecto.",2023-02-11,1,Niños,Estándar
1863,34.0,Accesorios,132.63,5,El color es vibrante y el diseño hermoso.,2023-01-06,1,Ropa Mujer,Express
1864,41.0,Pantalones,130.2,3,"Producto promedio, cumple su función.",2023-06-23,0,Deportes,Express
1865,41.0,Vestidos,47.88,3,"Llegó a tiempo, calidad aceptable.",2023-03-16,0,Ropa Hombre,Estándar
1866,55.0,Accesorios,75.13,1,"No lo recomiendo, muy caro para lo que es.",2023-07-03,0,Ropa Hombre,Estándar
1867,56.0,Vestidos,132.62,3,La talla es correcta pero el color varía.,2023-11-23,0,Niños,Express
1868,26.0,Accesorios,95.71,1,"No lo recomiendo, muy caro para lo que es.",2023-07-15,0,Ropa Mujer,Express
1869,52.0,Vestidos,37.8,1,El envío tardó demasiado y llegó dañado.,2023-01-01,0,Deportes,Estándar
1870,44.0,Chaquetas,37.72,5,"Superó mis expectativas, volveré a comprar.",2023-06-27,1,Deportes,Estándar
1871,53.0,Accesorios,56.56,4,"Superó mis expectativas, volveré a comprar.",2023-02-17,1,Ropa Mujer,Estándar
1872,49.0,Vestidos,141.07,4,Muy cómodo y elegante para la oficina.,2023-09-10,1,Niños,Express
1873,48.0,Blusas,112.93,2,"No se parece a la foto, muy decepcionado.",2023-07-25,0,Niños,Express
1874,67.0,Vestidos,131.44,3,"Producto promedio, cumple su función.",2023-07-09,0,Deportes,Express
1875,64.0,Accesorios,32.86,5,"Superó mis expectativas, volveré a comprar.",2023-09-13,1,Ropa Mujer,Estándar
1876,47.0,Chaquetas,44.9,1,"Talla incorrecta, es demasiado pequeño.",2023-11-30,0,Ropa Mujer,Estándar
1877,46.0,Pantalones,74.49,5,"Superó mis expectativas, volveré a comprar.",2023-02-07,1,Ropa Hombre,Estándar
1878,31.0,Vestidos,78.99,4,"Me encanta este producto, la tela es suave.",2023-02-25,1,Ropa Hombre,Estándar
1879,47.0,Accesorios,72.0,5,"Totalmente recomendado, me queda perfecto.",2023-09-29,1,Niños,Estándar
1880,67.0,Pantalones,71.56,4,Excelente calidad y envío rápido.,2023-05-10,1,Niños,Estándar
1881,21.0,Accesorios,58.32,4,"Me encanta este producto, la tela es suave.",2023-11-21,1,Deportes,Estándar
1882,22.0,Chaquetas,61.58,1,"La tela es muy mala, se rompió enseguida.",2023-07-16,0,Niños,Estándar
1883,59.0,Blusas,15.03,5,Muy cómodo y elegante para la oficina.,2023-10-05,1,Ropa Hombre,Estándar
1884,51.0,Accesorios,113.94,5,"Me encanta este producto, la tela es suave.",2023-04-07,1,Ropa Hombre,Express
1885,18.0,Chaquetas,47.69,1,El envío tardó demasiado y llegó dañado.,2023-02-01,0,Niños,Estándar
1886,50.0,Chaquetas,29.93,1,"No lo recomiendo, muy caro para lo que es.",2023-11-14,0,Ropa Hombre,Estándar
1887,33.0,Pantalones,116.29,3,"Está bien, pero esperaba algo mejor.",2023-01-18,0,Deportes,Express
1888,30.0,Blusas,107.68,5,"Me encanta este producto, la tela es suave.",2023-03-20,1,Ropa Mujer,Express
1889,35.0,Vestidos,120.04,4,"Totalmente recomendado, me queda perfecto.",2023-03-12,1,Ropa Hombre,Express
1890,35.0,Pantalones,116.87,3,"Está bien, pero esperaba algo mejor.",2023-11-01,1,Deportes,Express
1891,69.0,Pantalones,51.06,4,"Me encanta este producto, la tela es suave.",2023-09-08,1,Deportes,Estándar
1892,64.0,Chaquetas,46.69,5,El color es vibrante y el diseño hermoso.,2023-11-24,1,Ropa Hombre,Estándar
1893,18.0,Blusas,46.53,1,El envío tardó demasiado y llegó dañado.,2023-11-15,0,Ropa Mujer,Estándar
1894,52.0,Accesorios,146.96,5,"Totalmente recomendado, me queda perfecto.",2023-02-11,1,Ropa Hombre,Express
1895,51.0,Blusas,60.81,5,Excelente calidad y envío rápido.,2023-09-30,1,Deportes,Estándar
1896,55.0,Blusas,120.73,2,El envío tardó demasiado y llegó dañado.,2023-02-26,0,Deportes,Express
1897,61.0,Pantalones,117.72,1,"Mala calidad, costuras sueltas.",2023-07-17,0,Deportes,Express
1898,54.0,Blusas,79.33,5,El color es vibrante y el diseño hermoso.,2023-03-02,1,Deportes,Estándar
1899,57.0,Pantalones,30.6,5,"Totalmente recomendado, me queda perfecto.",2023-09-30,1,Niños,Estándar
1900,,Chaquetas,53.36,3,,2023-07-25,0,Ropa Mujer,Estándar
1901,31.0,Vestidos,37.62,3,"Está bien, pero esperaba algo mejor.",2023-11-22,1,Ropa Hombre,Estándar
1902,39.0,Blusas,104.55,2,"No se parece a la foto, muy decepcionado.",2023-07-17,0,Niños,Express
1903,36.0,Pantalones,70.82,1,"No se parece a la foto, muy decepcionado.",2023-12-01,0,Ropa Hombre,Estándar
1904,61.0,Vestidos,114.19,4,"Totalmente recomendado, me queda perfecto.",2023-07-04,1,Ropa Hombre,Express
1905,22.0,Accesorios,118.07,2,"No lo recomiendo, muy caro para lo que es.",2023-04-29,0,Ropa Hombre,Express
1906,33.0,Accesorios,118.68,4,"Superó mis expectativas, volveré a comprar.",2023-02-03,1,Ropa Hombre,Express
1907,50.0,Blusas,138.88,5,Excelente calidad y envío rápido.,2023-02-12,1,Ropa Mujer,Express
1908,24.0,Blusas,90.85,4,Muy cómodo y elegante para la oficina.,2023-04-13,1,Ropa Mujer,Express
1909,27.0,Pantalones,107.99,4,El color es vibrante y el diseño hermoso.,2023-07-28,1,Ropa Hombre,Express
1910,50.0,Pantalones,47.06,3,"Llegó a tiempo, calidad aceptable.",2023-02-25,1,Deportes,Estándar
1911,33.0,Blusas,63.94,5,"Me encanta este producto, la tela es suave.",2023-11-16,1,Niños,Estándar
1912,63.0,Vestidos,78.79,3,La talla es correcta pero el color varía.,2023-01-13,0,Ropa Hombre,Estándar
1913,32.0,Blusas,70.67,1,"No se parece a la foto, muy decepcionado.",2023-07-22,0,Deportes,Estándar
1914,27.0,Blusas,63.65,1,"La tela es muy mala, se rompió enseguida.",2023-12-10,0,Ropa Mujer,Estándar
1915,57.0,Blusas,46.27,5,"Me encanta este producto, la tela es suave.",2023-11-14,1,Ropa Mujer,Estándar
1916,41.0,Blusas,140.02,2,"No lo recomiendo, muy caro para lo que es.",2023-06-17,0,Niños,Express
1917,28.0,Accesorios,74.91,3,La talla es correcta pero el color varía.,2023-10-01,0,Ropa Mujer,Estándar
1918,59.0,Chaquetas,95.92,3,La talla es correcta pero el color varía.,2023-06-06,0,Ropa Mujer,Express
1919,48.0,Chaquetas,82.77,4,"Totalmente recomendado, me queda perfecto.",2023-04-18,1,Ropa Hombre,Express
1920,26.0,Accesorios,82.39,3,"Producto promedio, cumple su función.",2023-12-12,0,Deportes,Express
1921,69.0,Pantalones,108.34,3,"Está bien, pero esperaba algo mejor.",2023-06-30,1,Ropa Mujer,Express
1922,20.0,Pantalones,137.79,4,"Me encanta este producto, la tela es suave.",2023-03-17,1,Ropa Mujer,Express
1923,66.0,Vestidos,122.5,5,El color es vibrante y el diseño hermoso.,2023-12-22,1,Deportes,Express
1924,24.0,Chaquetas,20.54,5,"Me encanta este producto, la tela es suave.",2023-02-18,1,Niños,Estándar
1925,42.0,Pantalones,105.96,4,"Superó mis expectativas, volveré a comprar.",2023-12-14,1,Ropa Hombre,Express
1926,23.0,Chaquetas,104.33,3,La talla es correcta pero el color varía.,2023-11-30,1,Niños,Express
1927,24.0,Blusas,18.63,3,"Producto promedio, cumple su función.",2023-03-09,1,Ropa Hombre,Estándar
1928,43.0,Vestidos,72.66,4,El color es vibrante y el diseño hermoso.,2023-08-06,1,Ropa Hombre,Estándar
1929,61.0,Blusas,98.47,4,El color es vibrante y el diseño hermoso.,2023-10-09,1,Ropa Mujer,Express
1930,38.0,Chaquetas,15.13,1,"La tela es muy mala, se rompió enseguida.",2023-03-28,0,Niños,Estándar
1931,32.0,Accesorios,67.34,2,"No se parece a la foto, muy decepcionado.",2023-03-25,0,Deportes,Estándar
1932,37.0,Vestidos,96.03,5,Excelente calidad y envío rápido.,2023-04-10,1,Ropa Hombre,Express
1933,31.0,Vestidos,141.46,4,"Superó mis expectativas, volveré a comprar.",2023-07-11,1,Ropa Hombre,Express
1934,53.0,Pantalones,128.68,4,"Superó mis expectativas, volveré a comprar.",2023-02-20,1,Niños,Express
1935,57.0,Vestidos,42.94,5,"Superó mis expectativas, volveré a comprar.",2023-10-31,1,Ropa Hombre,Estándar
1936,24.0,Vestidos,39.55,4,Excelente calidad y envío rápido.,2023-03-10,1,Ropa Mujer,Estándar
1937,40.0,Accesorios,31.08,2,"No lo recomiendo, muy caro para lo que es.",2023-01-17,0,Ropa Mujer,Estándar
1938,43.0,Accesorios,58.48,4,Excelente calidad y envío rápido.,2023-02-04,1,Niños,Estándar
1939,31.0,Pantalones,41.04,1,"No se parece a la foto, muy decepcionado.",2023-06-18,0,Niños,Estándar
1940,27.0,Pantalones,31.38,3,"Producto promedio, cumple su función.",2023-09-25,0,Ropa Mujer,Estándar
1941,56.0,Chaquetas,37.44,3,La talla es correcta pero el color varía.,2023-05-12,0,Ropa Hombre,Estándar
1942,35.0,Accesorios,139.55,5,Excelente calidad y envío rápido.,2023-09-19,1,Deportes,Express
1943,25.0,Accesorios,80.77,1,"Talla incorrecta, es demasiado pequeño.",2023-11-25,0,Deportes,Express
1944,19.0,Pantalones,33.41,5,"Superó mis expectativas, volveré a comprar.",2023-07-31,1,Deportes,Estándar
1945,65.0,Chaquetas,67.05,4,Muy cómodo y elegante para la oficina.,2023-08-30,1,Ropa Mujer,Estándar
1946,38.0,Accesorios,61.85,5,"Me encanta este producto, la tela es suave.",2023-05-09,1,Niños,Estándar
1947,43.0,Accesorios,57.66,5,Muy cómodo y elegante para la oficina.,2023-05-25,1,Niños,Estándar
1948,68.0,Pantalones,80.48,1,"Mala calidad, costuras sueltas.",2023-09-05,0,Ropa Hombre,Express
1949,23.0,Accesorios,46.94,4,"Totalmente recomendado, me queda perfecto.",2023-01-18,1,Ropa Mujer,Estándar
1950,45.0,Blusas,128.06,3,,2023-04-20,1,Niños,Express
1951,69.0,Pantalones,147.46,4,Excelente calidad y envío rápido.,2023-02-26,1,Niños,Express
